2025-12-11 14:36:47.891 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 6.2.5.Final
2025-12-11 19:32:53.696 [restartedMain] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
2025-12-11 19:32:53.708 [restartedMain] INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2025-12-11 19:32:53.708 [restartedMain] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
2025-12-11 19:32:53.708 [restartedMain] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.71]
2025-12-11 19:32:53.811 [restartedMain] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2025-12-11 19:32:53.811 [restartedMain] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 5894 ms
2025-12-11 19:32:54.340 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2025-12-11 19:32:54.674 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2025-12-11 19:32:54.683 [restartedMain] INFO  o.s.b.a.h.H2ConsoleAutoConfiguration - H2 console available at '/h2-console'. Database available at 'jdbc:mysql://localhost:3306/datn?useUnicode=yes&characterEncoding=UTF-8&allowPublicKeyRetrieval=true&useSSL=false'
2025-12-11 19:32:55.007 [restartedMain] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2025-12-11 19:32:55.104 [restartedMain] INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 5.6.15.Final
2025-12-11 19:32:55.400 [restartedMain] INFO  o.h.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {5.1.2.Final}
2025-12-11 19:32:55.574 [restartedMain] INFO  org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQL8Dialect
2025-12-11 19:32:57.221 [restartedMain] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2025-12-11 19:32:57.234 [restartedMain] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2025-12-11 19:32:57.938 [restartedMain] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2025-12-11 19:32:59.625 [restartedMain] WARN  o.s.b.a.s.s.UserDetailsServiceAutoConfiguration - 

Using generated security password: dde1c237-ec52-44a0-86bd-8fb6e80a1553

This generated password is for development use only. Your security configuration must be updated before running your application in production.

2025-12-11 19:32:59.810 [restartedMain] INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@15699c84, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@63fa8178, org.springframework.security.web.context.SecurityContextPersistenceFilter@6145d0b2, org.springframework.security.web.header.HeaderWriterFilter@6ec208f7, org.springframework.security.web.authentication.logout.LogoutFilter@65e03f26, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@7cf17c32, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@215c609d, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@7d040340, org.springframework.security.web.session.SessionManagementFilter@1510bfa, org.springframework.security.web.access.ExceptionTranslationFilter@3b9660f5, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@113af6ec]
2025-12-11 19:33:06.953 [restartedMain] INFO  o.s.b.d.a.OptionalLiveReloadServer - LiveReload server is running on port 35729
2025-12-11 19:33:06.959 [restartedMain] INFO  o.s.b.a.e.web.EndpointLinksResolver - Exposing 1 endpoint(s) beneath base path '/actuator'
2025-12-11 19:33:06.996 [restartedMain] INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2025-12-11 19:33:07.007 [restartedMain] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
2025-12-11 19:33:07.027 [restartedMain] INFO  c.v.m.MiniProjectJavaApplication - Started MiniProjectJavaApplication in 21.773 seconds (JVM running for 23.61)
2025-12-11 19:33:43.143 [http-nio-8080-exec-4] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2025-12-11 19:33:43.143 [http-nio-8080-exec-4] INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2025-12-11 19:33:43.148 [http-nio-8080-exec-4] INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 5 ms
2025-12-11 19:34:25.304 [http-nio-8080-exec-7] INFO  c.v.m.r.AccountController - Người dùng [demo_admin] đã đăng nhập thành công lúc 2025-12-11T19:34:25.304
2025-12-11 19:37:19.447 [http-nio-8080-exec-5] INFO  c.v.m.restcontroller.OrderController - Người dùng 'demo_admin' đã mua 1 Đơn Vị Sản Phẩm 'iPhone 15 Pro Max 256GB' Vào Giỏ Hàng
2025-12-11 19:37:19.447 [http-nio-8080-exec-5] INFO  c.v.m.restcontroller.OrderController - Người dùng 'demo_admin' đã mua 1 Đơn Vị Sản Phẩm 'iPhone 15 Pro Max 256GB' Vào Giỏ Hàng
2025-12-11 19:37:51.324 [http-nio-8080-exec-6] INFO  c.v.m.restcontroller.OrderController - Người dùng 'demo_admin' đã mua 1 Đơn Vị Sản Phẩm 'iPhone 15 Pro Max 256GB' Vào Giỏ Hàng
2025-12-11 19:37:51.324 [http-nio-8080-exec-6] INFO  c.v.m.restcontroller.OrderController - Người dùng 'demo_admin' đã mua 1 Đơn Vị Sản Phẩm 'iPhone 15 Pro Max 256GB' Vào Giỏ Hàng
2025-12-11 19:39:37.068 [http-nio-8080-exec-9] INFO  c.v.m.r.AccountController - Người dùng [KH02] đã đăng nhập thành công lúc 2025-12-11T19:39:37.068
2025-12-11 19:40:11.249 [http-nio-8080-exec-3] INFO  c.v.m.restcontroller.OrderController - ========== BẮT ĐẦU TẠO ĐƠN HÀNG MỚI ==========
2025-12-11 19:40:11.251 [http-nio-8080-exec-3] INFO  c.v.m.restcontroller.OrderController - Thời gian: 2025-12-11T19:40:11.251
2025-12-11 19:40:11.251 [http-nio-8080-exec-3] INFO  c.v.m.restcontroller.OrderController - Found account from header: 9
2025-12-11 19:40:11.251 [http-nio-8080-exec-3] INFO  c.v.m.restcontroller.OrderController - Người dùng: KH02 (ID: 9)
2025-12-11 19:40:11.257 [http-nio-8080-exec-3] INFO  c.v.m.restcontroller.OrderController - Thông tin đơn hàng:
2025-12-11 19:40:11.257 [http-nio-8080-exec-3] INFO  c.v.m.restcontroller.OrderController - -Người nhận: KH02
2025-12-11 19:40:11.257 [http-nio-8080-exec-3] INFO  c.v.m.restcontroller.OrderController - -Phương thức thanh toán: COD
2025-12-11 19:40:11.282 [http-nio-8080-exec-3] INFO  c.v.m.restcontroller.OrderController - Lưu đơn hàng thành công (ID: 96, OrderNumber 1)
2025-12-11 19:40:11.284 [http-nio-8080-exec-3] INFO  c.v.m.restcontroller.OrderController - 📩 Đã gửi email xác nhận đơn hàng đến lamnguyen4792@gmail.com
2025-12-11 19:40:11.293 [http-nio-8080-exec-3] INFO  c.v.m.restcontroller.OrderController - Tạo {} chi tiết đơn hàng
2025-12-11 19:40:11.293 [http-nio-8080-exec-3] INFO  c.v.m.restcontroller.OrderController - TẠO ĐƠN HÀNG THÀNH CÔNG
2025-12-11 19:40:11.293 [http-nio-8080-exec-3] INFO  c.v.m.restcontroller.OrderController - Created Order ID 96 with txnRef 1765456811257
2025-12-11 19:40:11.293 [http-nio-8080-exec-3] INFO  c.v.m.restcontroller.OrderController -    - Người tạo: KH02 (ID: 9)
2025-12-11 19:40:11.293 [http-nio-8080-exec-3] INFO  c.v.m.restcontroller.OrderController - ========== KẾT THÚC TẠO ĐƠN HÀNG ==========

2025-12-11 19:40:34.569 [http-nio-8080-exec-3] INFO  c.v.m.restcontroller.OrderController - 📧 Đã gửi email hủy đơn hàng đến lamnguyen4792@gmail.com
2025-12-11 19:40:58.616 [http-nio-8080-exec-3] INFO  c.v.m.r.AccountController - Người dùng [demo_admin] đã đăng nhập thành công lúc 2025-12-11T19:40:58.616
2025-12-11 19:41:29.611 [http-nio-8080-exec-8] INFO  c.v.m.r.AccountController - Người dùng [demo_admin] đã đăng nhập thành công lúc 2025-12-11T19:41:29.611
2025-12-11 19:43:04.960 [http-nio-8080-exec-8] INFO  c.v.m.r.ProductController - Người dùng 7 đang xóa sản phẩm có ID: {}
2025-12-11 19:43:43.055 [http-nio-8080-exec-7] INFO  c.v.m.r.AccountController - ✅ Phân quyền thành công: Admin='null' đã thay đổi role của 'demo_employee' từ 'EMPLOYEE' thành 'ADMIN'
2025-12-11 20:06:04.889 [SpringApplicationShutdownHook] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2025-12-11 20:06:04.903 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2025-12-11 20:06:04.903 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
2025-12-11 21:39:27.838 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 6.2.5.Final
2025-12-11 21:39:27.854 [restartedMain] INFO  c.v.m.MiniProjectJavaApplication - Starting MiniProjectJavaApplication using Java 1.8.0_462 on Admin-PC with PID 12052 (F:\BE-QLBH\target\classes started by Admin in F:\BE-QLBH)
2025-12-11 21:39:27.871 [restartedMain] INFO  c.v.m.MiniProjectJavaApplication - No active profile set, falling back to 1 default profile: "default"
2025-12-11 21:39:27.951 [restartedMain] INFO  o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2025-12-11 21:39:27.951 [restartedMain] INFO  o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2025-12-11 21:39:29.175 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2025-12-11 21:39:29.308 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 111 ms. Found 17 JPA repository interfaces.
2025-12-11 21:39:31.067 [restartedMain] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
2025-12-11 21:39:31.081 [restartedMain] INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2025-12-11 21:39:31.081 [restartedMain] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
2025-12-11 21:39:31.081 [restartedMain] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.71]
2025-12-11 21:39:31.202 [restartedMain] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2025-12-11 21:39:31.205 [restartedMain] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 3254 ms
2025-12-11 21:39:31.455 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2025-12-11 21:39:31.716 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2025-12-11 21:39:31.735 [restartedMain] INFO  o.s.b.a.h.H2ConsoleAutoConfiguration - H2 console available at '/h2-console'. Database available at 'jdbc:mysql://localhost:3306/datn?useUnicode=yes&characterEncoding=UTF-8&allowPublicKeyRetrieval=true&useSSL=false'
2025-12-11 21:39:32.081 [restartedMain] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2025-12-11 21:39:32.183 [restartedMain] INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 5.6.15.Final
2025-12-11 21:39:32.524 [restartedMain] INFO  o.h.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {5.1.2.Final}
2025-12-11 21:39:32.739 [restartedMain] INFO  org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQL8Dialect
2025-12-11 21:39:34.164 [restartedMain] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2025-12-11 21:39:34.164 [restartedMain] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2025-12-11 21:39:34.649 [restartedMain] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2025-12-11 21:39:36.059 [restartedMain] WARN  o.s.b.a.s.s.UserDetailsServiceAutoConfiguration - 

Using generated security password: 1a34ee22-d649-4883-bbb8-59c8d39b5753

This generated password is for development use only. Your security configuration must be updated before running your application in production.

2025-12-11 21:39:36.240 [restartedMain] INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@72a9506e, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@68620990, org.springframework.security.web.context.SecurityContextPersistenceFilter@5c4cea46, org.springframework.security.web.header.HeaderWriterFilter@719ee239, org.springframework.security.web.authentication.logout.LogoutFilter@609e790, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@466c9e9c, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@f238bf5, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@1566de13, org.springframework.security.web.session.SessionManagementFilter@391991b3, org.springframework.security.web.access.ExceptionTranslationFilter@731a1979, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@71ed617e]
2025-12-11 21:39:37.605 [restartedMain] INFO  o.s.b.d.a.OptionalLiveReloadServer - LiveReload server is running on port 35729
2025-12-11 21:39:37.612 [restartedMain] INFO  o.s.b.a.e.web.EndpointLinksResolver - Exposing 1 endpoint(s) beneath base path '/actuator'
2025-12-11 21:39:37.651 [restartedMain] INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2025-12-11 21:39:37.670 [restartedMain] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
2025-12-11 21:39:37.694 [restartedMain] INFO  c.v.m.MiniProjectJavaApplication - Started MiniProjectJavaApplication in 10.514 seconds (JVM running for 11.613)
2025-12-11 21:39:45.183 [http-nio-8080-exec-1] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2025-12-11 21:39:45.183 [http-nio-8080-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2025-12-11 21:39:45.183 [http-nio-8080-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 0 ms
2025-12-11 21:39:59.219 [http-nio-8080-exec-9] INFO  c.v.m.restcontroller.OrderController - Người dùng 'demo_admin' đã mua 1 Đơn Vị Sản Phẩm 'Samsung Galaxy A54 5G' Vào Giỏ Hàng
2025-12-11 21:39:59.219 [http-nio-8080-exec-9] INFO  c.v.m.restcontroller.OrderController - Người dùng 'demo_admin' đã mua 1 Đơn Vị Sản Phẩm 'Samsung Galaxy A54 5G' Vào Giỏ Hàng
