2025-11-30 11:51:36.433 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 6.2.5.Final
2025-11-30 12:32:00.784 [http-nio-8080-exec-1] INFO  c.v.m.r.HomeRestController - ========== BẮT ĐẦU TẠO ĐƠN HÀNG MỚI ==========
2025-11-30 12:32:00.784 [http-nio-8080-exec-1] INFO  c.v.m.r.HomeRestController - Thời gian: 2025-11-30T12:32:00.784
2025-11-30 12:32:00.791 [http-nio-8080-exec-1] INFO  c.v.m.r.HomeRestController - ✅ Found account from header: 3
2025-11-30 12:32:00.792 [http-nio-8080-exec-1] INFO  c.v.m.r.HomeRestController - Người dùng: demo_user (ID: 3)
2025-11-30 12:32:00.792 [http-nio-8080-exec-1] INFO  c.v.m.r.HomeRestController - Thông tin đơn hàng:
2025-11-30 12:32:00.792 [http-nio-8080-exec-1] INFO  c.v.m.r.HomeRestController - -Người nhận: demo_user
2025-11-30 12:32:00.792 [http-nio-8080-exec-1] INFO  c.v.m.r.HomeRestController - -Phương thức thanh toán: COD
2025-11-30 12:32:00.835 [http-nio-8080-exec-1] INFO  c.v.m.r.HomeRestController - ✅ Lưu đơn hàng thành công (ID: 53)
2025-11-30 12:32:04.234 [http-nio-8080-exec-1] INFO  c.v.m.r.HomeRestController - 📩 Đã gửi email xác nhận đơn hàng đến lamnguyen4791@gmail.com
2025-11-30 12:32:04.241 [http-nio-8080-exec-1] INFO  c.v.m.r.HomeRestController - Tạo {} chi tiết đơn hàng
2025-11-30 12:32:04.241 [http-nio-8080-exec-1] INFO  c.v.m.r.HomeRestController - TẠO ĐƠN HÀNG THÀNH CÔNG
2025-11-30 12:32:04.241 [http-nio-8080-exec-1] INFO  c.v.m.r.HomeRestController - Created Order ID 53 with txnRef 1764480720792
2025-11-30 12:32:04.241 [http-nio-8080-exec-1] INFO  c.v.m.r.HomeRestController -    - Người tạo: demo_user (ID: 3)
2025-11-30 12:32:04.241 [http-nio-8080-exec-1] INFO  c.v.m.r.HomeRestController - ========== KẾT THÚC TẠO ĐƠN HÀNG ==========

2025-11-30 12:32:47.109 [http-nio-8080-exec-1] INFO  c.v.m.r.HomeRestController - 📧 Đã gửi email hủy đơn hàng đến lamnguyen4791@gmail.com
2025-11-30 12:33:01.086 [SpringApplicationShutdownHook] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2025-11-30 12:33:01.089 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2025-11-30 12:33:01.103 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
2025-11-30 14:18:17.104 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 6.2.5.Final
2025-11-30 14:18:17.131 [restartedMain] INFO  c.v.m.MiniProjectJavaApplication - Starting MiniProjectJavaApplication using Java 1.8.0_462 on Admin-PC with PID 18300 (F:\BE-QLBH\target\classes started by Admin in F:\BE-QLBH)
2025-11-30 14:18:17.249 [restartedMain] INFO  c.v.m.MiniProjectJavaApplication - No active profile set, falling back to 1 default profile: "default"
2025-11-30 14:18:17.494 [restartedMain] INFO  o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2025-11-30 14:18:17.495 [restartedMain] INFO  o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2025-11-30 14:18:23.523 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2025-11-30 14:18:23.656 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 122 ms. Found 17 JPA repository interfaces.
2025-11-30 14:18:25.607 [restartedMain] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
2025-11-30 14:18:25.624 [restartedMain] INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2025-11-30 14:18:25.624 [restartedMain] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
2025-11-30 14:18:25.625 [restartedMain] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.71]
2025-11-30 14:18:25.747 [restartedMain] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2025-11-30 14:18:25.747 [restartedMain] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 8251 ms
2025-11-30 14:18:25.945 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2025-11-30 14:18:26.225 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2025-11-30 14:18:26.234 [restartedMain] INFO  o.s.b.a.h.H2ConsoleAutoConfiguration - H2 console available at '/h2-console'. Database available at 'jdbc:mysql://localhost:3306/datn?useUnicode=yes&characterEncoding=UTF-8&allowPublicKeyRetrieval=true&useSSL=false'
2025-11-30 14:18:26.570 [restartedMain] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2025-11-30 14:18:26.668 [restartedMain] INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 5.6.15.Final
2025-11-30 14:18:26.992 [restartedMain] INFO  o.h.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {5.1.2.Final}
2025-11-30 14:18:27.308 [restartedMain] INFO  org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQL8Dialect
2025-11-30 14:18:28.794 [restartedMain] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2025-11-30 14:18:28.810 [restartedMain] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2025-11-30 14:18:29.393 [restartedMain] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2025-11-30 14:18:30.934 [restartedMain] WARN  o.s.b.a.s.s.UserDetailsServiceAutoConfiguration - 

Using generated security password: 778f238b-b1d5-417d-be32-d292a65f74fd

This generated password is for development use only. Your security configuration must be updated before running your application in production.

2025-11-30 14:18:31.130 [restartedMain] INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@7dd4847f, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@4bd3905e, org.springframework.security.web.context.SecurityContextPersistenceFilter@47f5e4b0, org.springframework.security.web.header.HeaderWriterFilter@69bc2cc1, org.springframework.security.web.authentication.logout.LogoutFilter@2e3e3efa, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@71254d75, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@55537063, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@410dcb3b, org.springframework.security.web.session.SessionManagementFilter@29c8c9b4, org.springframework.security.web.access.ExceptionTranslationFilter@1d876d8f, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@5273a591]
2025-11-30 14:18:32.583 [restartedMain] INFO  o.s.b.d.a.OptionalLiveReloadServer - LiveReload server is running on port 35729
2025-11-30 14:18:32.588 [restartedMain] INFO  o.s.b.a.e.web.EndpointLinksResolver - Exposing 1 endpoint(s) beneath base path '/actuator'
2025-11-30 14:18:32.620 [restartedMain] INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2025-11-30 14:18:32.634 [restartedMain] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
2025-11-30 14:18:32.653 [restartedMain] INFO  c.v.m.MiniProjectJavaApplication - Started MiniProjectJavaApplication in 16.539 seconds (JVM running for 37.545)
2025-11-30 14:18:46.802 [http-nio-8080-exec-1] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2025-11-30 14:18:46.805 [http-nio-8080-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2025-11-30 14:18:46.808 [http-nio-8080-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 3 ms
2025-11-30 14:32:44.614 [http-nio-8080-exec-4] INFO  c.v.m.r.AccountRestController - Người dùng [demo_admin] đã đăng nhập thành công lúc 2025-11-30T14:32:44.612
2025-11-30 14:58:09.961 [SpringApplicationShutdownHook] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2025-11-30 14:58:10.143 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
